time_sec,opening_PV006,mflow_pump_out,T_pump_in,T_heater_out,mflow_GHX_bypass,qghx_kW
400,1,0.303043055,411.3148682,539.8644631,0.325884896,69.1498054
401,1,0.306297387,411.320428,539.9321916,0.32462234,69.65177702
402,1,0.306912139,411.3149759,539.9978094,0.323360759,70.15466272
403,1,0.310838053,411.2927059,540.0505229,0.322100158,70.65845648
404,1,0.314862575,411.3011838,540.1307402,0.320840542,71.16315228
405,1,0.316715959,411.2959077,540.197743,0.319581918,71.66874412
406,1,0.327790744,411.2954033,540.2607788,0.318324291,72.17522597
407,1,0.330531614,411.2820874,540.3224683,0.317067667,72.68259182
408,1,0.330986922,411.2741378,540.3957764,0.315812051,73.19083567
409,1,0.33425765,411.2765213,540.4652846,0.31455745,73.69995149
410,1,0.336832575,411.2536339,540.5226496,0.313303868,74.20993328
411,1,0.337841284,411.2524285,540.6004011,0.312051311,74.72077502
412,1,0.338523706,411.2440457,540.6715686,0.310799785,75.2324707
413,1,0.344107655,411.226814,540.7455052,0.309549297,75.7450143
414,1,0.347470367,411.2257735,540.8251911,0.30829985,76.25839981
415,1,0.348185523,411.1960055,540.8859612,0.307051452,76.77262121
416,1,0.354723974,411.1867613,540.9590293,0.305804107,77.28767251
417,1,0.358090163,411.1718931,541.033796,0.304557822,77.80354767
418,1,0.358523832,411.149895,541.1071147,0.303312602,78.32024069
419,1,0.363191321,411.1315447,541.1866109,0.302068453,78.83774555
420,1,0.366363494,411.0959754,541.2461804,0.30082538,79.35605624
421,1,0.367055744,411.0536433,541.3218244,0.299583389,79.87516675
422,1,0.375400585,411.0420344,541.39338,0.298342486,80.39507106
423,1,0.37613714,411.014164,541.4708332,0.297102677,80.91576316
424,1,0.386699887,410.9831078,541.545437,0.295863966,81.43723704
425,1,0.391671353,410.9573345,541.6289806,0.29462636,81.95948668
426,1,0.401223338,410.9134217,541.7005757,0.293389865,82.48250607
427,1,0.408343112,410.8613213,541.7786644,0.292154486,83.00628919
428,1,0.408816376,410.8166316,541.8539204,0.290920228,83.53083004
429,1,0.418948013,410.7807156,541.9372355,0.289687098,84.0561226
430,1,0.419238716,410.7275687,542.0123498,0.288455102,84.58216085
431,1,0.426974693,410.6592872,542.0880227,0.287224243,85.10893879
432,1,0.427249551,410.6160776,542.1659148,0.28599453,85.63645039
433,1,0.437556866,410.5410011,542.2354356,0.284765966,86.16468965
434,1,0.445556483,410.4882223,542.307274,0.283538558,86.69365055
435,1,0.449335844,410.4092894,542.3909759,0.282312312,87.22332708
436,1,0.455659551,410.3405515,542.4661505,0.281087233,87.75371323
437,1,0.455722538,410.2519413,542.5430145,0.279863326,88.28480298
438,1,0.469906607,410.1723807,542.6203175,0.278640601,88.81659191
439,1,0.469970956,410.0825947,542.6865877,0.277419063,89.34907397
440,1,0.476408636,410.0058036,542.7604435,0.276198714,89.88224153
441,1,0.480105341,409.8867899,542.8311826,0.274979561,90.41608859
442,1,0.483754655,409.791502,542.908116,0.273761609,90.95060913
443,1,0.485828297,409.6994759,542.9901327,0.272544864,91.48579713
444,1,0.487224837,409.5733125,543.0648989,0.271329332,92.02164658
445,1,0.491286612,409.4640543,543.1350823,0.270115018,92.55815148
446,1,0.493954946,409.3361582,543.2109897,0.268901927,93.0953058
447,1,0.497810508,409.2160051,543.2761104,0.267690066,93.63310353
448,1,0.497980916,409.210778,543.3436985,0.266479441,94.17153865
449,1,0.511873343,408.958257,543.397696,0.265270056,94.71060517
450,1,0.515079415,408.8162889,543.467319,0.264061917,95.25029705
451,1,0.515276434,408.6811176,543.5397653,0.262855031,95.7906083
452,1,0.516736949,408.5523682,543.6142898,0.261649403,96.33153289
453,1,0.516899335,408.3923198,543.6718486,0.260445038,96.87306481
454,1,0.521209089,408.2501102,543.7241854,0.259241943,97.41519804
455,1,0.525916454,408.098553,543.788687,0.258040122,97.95792659
456,1,0.528897426,407.9453589,543.8498967,0.256839582,98.50124442
457,1,0.531480685,407.7796337,543.8979454,0.255640328,99.04514553
458,1,0.537488521,407.6221185,543.9688791,0.254442366,99.5896239
459,1,0.540070247,407.4545481,544.0193409,0.253245701,100.1346735
460,1,0.541218318,407.2809878,544.0680032,0.25205034,100.6802884
461,1,0.545411295,407.1329156,544.1219232,0.250856288,101.2264625
462,1,0.545967206,406.9608502,544.1745158,0.24966355,101.7731898
463,1,0.553425481,406.8127237,544.2124083,0.248472132,102.3204643
464,1,0.559010217,406.6368283,544.2676636,0.24728204,102.86828
465,1,0.562968302,406.4615027,544.3116208,0.24609328,103.4166308
466,1,0.565192471,406.2776361,544.3458715,0.244905857,103.9655108
467,1,0.566126792,406.1082009,544.3906862,0.243719777,104.514914
468,1,0.569689105,405.9472561,544.4334283,0.242535045,105.0648342
469,1,0.570313332,405.7749426,544.4602602,0.241351668,105.6152656
470,1,0.576439854,405.5953244,544.4823634,0.240169651,106.1662021
471,1,0.577507032,405.568382,544.485606,0.238988999,106.7176377
472,1,0.578994314,405.2768888,544.5363167,0.237809718,107.2695664
473,1,0.581500133,405.0716836,544.5569234,0.236631814,107.8219821
474,1,0.581997806,404.8905046,544.5787273,0.235455293,108.3748789
475,1,0.585988314,404.718775,544.5941578,0.23428016,108.9282507
476,1,0.588143747,404.5485673,544.5965846,0.233106421,109.4820915
477,1,0.588496864,404.3627498,544.6074508,0.231934082,110.0363954
478,1,0.58979243,404.1961353,544.6165916,0.230763148,110.5911562
479,1,0.59014579,404.0244841,544.6019776,0.229593624,111.1463681
480,1,0.592240351,403.8479167,544.6121318,0.228425518,111.7020249
481,1,0.593004106,403.6648374,544.6004922,0.227258833,112.2581206
482,1,0.592517585,403.4961183,544.593574,0.226093577,112.8146493
483,1,0.592850577,403.3221721,544.56864,0.224929754,113.3716049
484,1,0.595340878,403.163128,544.5561932,0.22376737,113.9289814
485,1,0.597816325,402.9870529,544.5383152,0.222606431,114.4867729
486,1,0.598380626,402.8244597,544.5110639,0.221446943,115.0449732
487,1,0.600294229,402.6527835,544.4731965,0.220288911,115.6035764
488,1,0.600905907,402.4864492,544.4384322,0.219132341,116.1625765
489,1,0.603676761,402.3250641,544.4044472,0.217977238,116.7219674
490,1,0.603582076,402.1583787,544.3633402,0.216823609,117.2817431
491,1,0.598370586,401.998908,544.3231622,0.215671459,117.8418977
492,1,0.596954704,401.8308188,544.2717543,0.214520793,118.4024251
493,1,0.597072434,401.6535042,544.2038104,0.213371618,118.9633192
494,1,0.598376097,401.5018211,544.1499337,0.212223939,119.5245742
495,1,0.598880072,401.3367738,544.0820055,0.211077761,120.0861839
496,1,0.600826129,401.1882913,544.0218612,0.20993309,120.6481424
497,1,0.602553821,401.0249581,543.9599675,0.208789933,121.2104436
498,1,0.602154926,400.8665472,543.8892187,0.207648294,121.7730815
499,1,0.601269481,400.7155049,543.8130703,0.206508179,122.3360502
500,1,0.601088791,400.5639707,543.7212456,0.205369594,122.8993435
501,1,0.599778852,400.4011669,543.6348578,0.204232545,123.4629556
502,1,0.599275229,400.2622154,543.5412347,0.203097037,124.0268803
503,1,0.602495572,400.1093797,543.4501383,0.201963076,124.5911117
504,1,0.6050282,399.9470974,543.3392088,0.200830668,125.1556437
505,1,0.608075063,399.8085792,543.2393022,0.199699818,125.7204704
506,1,0.610835549,399.6547582,543.1257937,0.198570532,126.2855856
507,1,0.612795651,399.5119729,543.0216797,0.197442815,126.8509835
508,1,0.615899877,399.3670186,542.9046853,0.196316674,127.416658
509,1,0.618158678,399.2249277,542.7847303,0.195192114,127.982603
510,1,0.617994024,399.0892471,542.6698102,0.19406914,128.5488127
511,1,0.617704954,398.9442092,542.5339782,0.192947759,129.1152808
512,1,0.617263345,398.8023827,542.4050093,0.191827976,129.6820016
513,1,0.617059898,398.6751885,542.2710044,0.190709796,130.2489688
514,1,0.617453673,398.5511073,542.1505485,0.189593226,130.8161766
515,1,0.617589881,398.4169067,542.0149057,0.18847827,131.3836188
516,1,0.617598414,398.2704915,541.8562776,0.187364936,131.9512895
517,1,0.616758926,398.1380196,541.7044578,0.186253227,132.5191828
518,1,0.615618279,398.008123,541.5652077,0.185143151,133.0872924
519,1,0.614088068,397.8757287,541.413961,0.184034712,133.6556125
520,1,0.611168135,397.7464463,541.2490831,0.182927916,134.2241371
521,1,0.609137775,397.6216169,541.0939317,0.18182277,134.7928601
522,1,0.608052996,397.5007248,540.9412188,0.180719278,135.3617754
523,1,0.607664055,397.385767,540.7764824,0.179617447,135.9308772
524,1,0.608330585,397.2683113,540.6118381,0.178517281,136.5001593
525,1,0.608784499,397.1515808,540.4442904,0.177418787,137.0696159
526,1,0.609410034,397.0275125,540.2762135,0.176321971,137.6392407
527,1,0.610326287,396.9062654,540.1097396,0.175226837,138.2090279
528,1,0.611326352,396.7954312,539.9293531,0.174133392,138.7789714
529,1,0.611705841,396.6799322,539.7458298,0.173041642,139.3490653
530,1,0.611678605,396.5631364,539.5728505,0.171951591,139.9193034
531,1,0.612802325,396.4551877,539.3906426,0.170863246,140.4896798
532,1,0.613652905,396.3488215,539.2082859,0.169776613,141.0601885
533,1,0.614336723,396.2387853,539.0269992,0.168691696,141.6308235
534,1,0.614490064,396.1402465,538.8489836,0.167608502,142.2015786
535,1,0.614235443,396.0357022,538.6690663,0.166527037,142.7724481
536,1,0.615080777,395.9228608,538.4755364,0.165447305,143.3434257
537,1,0.614456546,395.8152832,538.2902058,0.164369313,143.9145055
538,1,0.613394975,395.720772,538.1015374,0.163293067,144.4856816
539,1,0.612449286,395.6273507,537.9149976,0.162218571,145.0569478
540,1,0.611615332,395.580328,537.7294092,0.161145832,145.6282982
541,1,0.611571829,395.4736737,537.5333698,0.160074856,146.1997267
542,1,0.612443877,395.3346932,537.3394977,0.159005647,146.7712274
543,1,0.613899382,395.2478899,537.1474134,0.157938213,147.3427941
544,1,0.613935859,395.1513348,536.9562776,0.156872557,147.914421
545,1,0.613438985,395.0607722,536.7686089,0.155808687,148.486102
546,1,0.612170198,394.9828062,536.5762279,0.154746607,149.0578311
547,1,0.610928241,394.8910211,536.3740763,0.153686324,149.6296022
548,1,0.609622422,394.8013222,536.1854985,0.152627843,150.2014094
549,1,0.608177881,394.7220566,536.0067088,0.151571169,150.7732467
550,1,0.607263699,394.6354038,535.8124631,0.150516309,151.345108
551,1,0.606524932,394.5541285,535.6176671,0.149463268,151.9169873
552,1,0.606685253,394.47825,535.4285401,0.148412051,152.4888785
553,1,0.606989792,394.3966842,535.237581,0.147362665,153.0607758
554,1,0.606975246,394.315424,535.053659,0.146315115,153.6326731
555,1,0.606581818,394.2405697,534.8656122,0.145269407,154.2045643
556,1,0.606124459,394.1671142,534.6763332,0.144225546,154.7764435
557,1,0.605266012,394.0884725,534.4817087,0.143183538,155.3483046
558,1,0.604985223,394.0054024,534.281308,0.142143388,155.9201416
559,1,0.605143418,393.9402328,534.0988284,0.141105104,156.4919486
560,1,0.605349604,393.878585,533.9173674,0.140068689,157.0637194
561,1,0.605596053,393.836048,533.817082,0.13903415,157.6354481
562,1,0.606580511,393.7847364,533.6613707,0.138001492,158.2071287
563,1,0.608164617,393.6805133,533.3750297,0.136970721,158.7787551
564,1,0.609408967,393.6092085,533.1877211,0.135941843,159.3503214
565,1,0.611061394,393.554873,533.0089771,0.134914864,159.9218215
566,1,0.611731785,393.4899657,532.8361708,0.133889789,160.4932494
567,1,0.610506077,393.4263274,532.6652249,0.132866623,161.0645992
568,1,0.608708691,393.375975,532.4959316,0.131845372,161.6358647
569,1,0.61060854,393.3129998,532.3141738,0.130826043,162.2070399
570,1,0.613362365,393.2536618,532.1433645,0.129808641,162.778119
571,1,0.612364632,393.204758,531.9796753,0.128793171,163.3490958
572,1,0.610310465,393.1484546,531.8070536,0.127779639,163.9199643
573,1,0.608256251,393.1008322,531.6440913,0.12676805,164.4907186
574,1,0.606430647,393.0539744,531.489291,0.125758411,165.0613525
575,1,0.605473434,392.9999088,531.3304929,0.124750728,165.6318602
576,1,0.604836393,392.9452197,531.1708245,0.123745005,166.2022355
577,1,0.605090334,392.8943702,531.014201,0.122741248,166.7724725
578,1,0.60667672,392.8531489,530.8588305,0.121739463,167.3425652
579,1,0.609166111,392.8193766,530.7081802,0.120739656,167.9125075
580,1,0.608146631,392.7717804,530.5517958,0.119741833,168.4822934
581,1,0.607318083,392.7277197,530.3988294,0.118745999,169.0519169
582,1,0.60720139,392.6847518,530.2510027,0.117752159,169.6213721
583,1,0.607654912,392.6461502,530.1069896,0.11676032,170.1906528
584,1,0.608535417,392.6152174,529.9767895,0.115770487,170.7597531
585,1,0.608389868,392.5764504,529.8433723,0.114782666,171.3286669
586,1,0.608067814,392.5426813,529.7082565,0.113796862,171.8973883
587,1,0.607361015,392.4981224,529.5669347,0.112813081,172.4659113
588,1,0.606385718,392.4596352,529.4319604,0.111831329,173.0342297
589,1,0.608654319,392.4290672,529.3095841,0.110851612,173.6023377
590,1,0.610679095,392.3998584,529.1834906,0.109873934,174.1702291
591,1,0.610256079,392.3704813,529.0522179,0.108898303,174.7378981
592,1,0.610925497,392.3280953,528.9301527,0.107924722,175.3053385
593,1,0.613315395,392.3022034,528.8183347,0.106953199,175.8725443
594,1,0.616289718,392.2762017,528.6944713,0.105983739,176.4395096
595,1,0.617158824,392.2495935,528.5826543,0.105016347,177.0062283
596,1,0.616993889,392.2119792,528.4701199,0.104051029,177.5726944
597,1,0.618396544,392.1838731,528.3587068,0.103087791,178.138902
598,1,0.618951503,392.1616866,528.2509996,0.102126639,178.7048449
599,1,0.620460694,392.144539,528.178976,0.101167577,179.2705172
600,1,0.620470144,392.1345487,528.1265351,0.100210613,179.8359128
601,1,0.62080525,392.0967045,527.9519638,0.09925575,180.4010258
602,1,0.621188312,392.0661222,527.8592002,0.098302996,180.9658501
603,1,0.619380211,392.0493783,527.7617729,0.097278749,181.5422345
604,1,0.618686019,392.0268974,527.6662305,0.096016131,182.1607303
605,1,0.617521292,392.0027028,527.5758807,0.094746565,182.7825705
606,1,0.613532967,392.0012915,527.5044666,0.093584973,183.3562186
607,1,0.611418146,391.9741498,527.4193415,0.092475862,183.9068629
608,1,0.612357805,391.9584957,527.3398914,0.091540305,184.3796144
609,1,0.613204447,391.9446435,527.255069,0.090622633,184.8459811
610,1,0.61306051,391.9140468,527.1668951,0.089693083,185.319997
611,1,0.612590768,391.9119376,527.0981318,0.088713584,185.8227475
612,1,0.612632875,391.8965455,527.0275874,0.087721685,186.3325965
613,1,0.611388594,391.8842805,526.9528571,0.086679906,186.8664055
614,1,0.605636303,391.8733171,526.8881649,0.085678238,187.3824821
615,1,0.602330615,391.8658273,526.8373007,0.084699047,187.8897054
616,1,0.600251504,391.8511682,526.7752399,0.083793711,188.361592
617,1,0.599475798,391.846191,526.7152183,0.082853134,188.8518211
618,1,0.599159425,391.8356096,526.6589868,0.081743444,189.4230361
619,1,0.597648432,391.826788,526.613967,0.080666248,189.9793553
620,1,0.5968222,391.8236273,526.5992257,0.079591168,190.5314865
621,1,0.592509558,391.8061285,526.5180462,0.078551572,191.0658906
622,1,0.591284869,391.7982022,526.4746518,0.077533677,191.5913279
623,1,0.588950087,391.7978357,526.4283395,0.076602592,192.0699252
624,1,0.588795385,391.7849589,526.3805871,0.07571034,192.52965
625,1,0.589468025,391.7803989,526.3509636,0.0748337,192.9807977
626,1,0.593491257,391.7822972,526.3047492,0.073976201,193.4253901
627,1,0.593718656,391.7808153,526.2743366,0.073132366,193.8647568
628,1,0.595585509,391.7759531,526.2341561,0.072301644,194.2994969
629,1,0.59825562,391.771515,526.2087301,0.071462598,194.7375353
630,1,0.59941456,391.7722816,526.1810856,0.070578091,195.1983743
631,1,0.608334795,391.7619663,526.1576657,0.069694271,195.6633494
632,1,0.611508714,391.7653991,526.1419138,0.068815506,196.1271919
633,1,0.611517292,391.7742386,526.1139366,0.067957953,196.5844557
634,1,0.611624988,391.7691084,526.0965558,0.067102455,197.0411022
635,1,0.611838835,391.7461058,526.0717376,0.066259076,197.4921038
636,1,0.613729069,391.7496301,526.0392981,0.065450523,197.9270014
637,1,0.613774638,391.7583429,526.0429908,0.06464508,198.3609186
638,1,0.614413955,391.7654098,526.04075,0.063864649,198.7834638
639,1,0.615971126,391.7676346,526.030924,0.063081515,199.2114941
640,1,0.617483726,391.7704215,526.0159114,0.062155543,199.7055022
641,1,0.616901943,391.7788397,526.0143164,0.061245096,200.1905493
642,1,0.616795182,391.7641518,526.0052483,0.060346179,200.6721834
643,1,0.615160515,391.7804958,526.0081654,0.059533269,201.1145007
644,1,0.614998562,391.7878897,526.0204232,0.05876691,201.5342777
645,1,0.612423398,391.7737278,526.0168309,0.058031943,201.9404852
646,1,0.614125287,391.7789218,526.013687,0.057303901,202.3448465
647,1,0.614328203,391.8007141,526.0215909,0.056572213,202.7496326
648,1,0.619148402,391.7949752,526.0259969,0.055823117,203.1649446
649,1,0.619192314,391.8077349,526.0376547,0.055076498,203.5810018
650,1,0.620637812,391.8170565,526.0472293,0.054279541,204.023222
651,1,0.620714455,391.8074396,526.0433233,0.053467921,204.4744683
652,1,0.623665445,391.795151,526.0670171,0.052663089,204.925468
653,1,0.623913958,391.8243131,526.0860303,0.051882824,205.3684579
654,1,0.62036908,391.8203178,526.0782935,0.051105969,205.8113775
655,1,0.618738137,391.8242731,526.1042065,0.050349822,206.2497114
656,1,0.618725472,391.8298756,526.1172129,0.049550825,206.7087371
657,1,0.60989739,391.8460792,526.1476183,0.048705951,207.1916627
658,1,0.609868548,391.8426313,526.1653231,0.047873797,207.6680081
659,1,0.609017025,391.8485098,526.1813863,0.047045081,208.1437449
660,1,0.609236106,391.8526924,526.2042959,0.046137252,208.6569563
661,1,0.609240116,391.852764,526.204692,0.045254238,209.1597863
662,1,0.610723996,391.8787086,526.2676855,0.044372131,209.6616664
663,1,0.611987161,391.8860166,526.2835781,0.043502274,210.1577165
664,1,0.612022679,391.8938732,526.3160364,0.042636364,210.6527828
665,1,0.607020665,391.8958206,526.3424926,0.041822894,211.1230964
666,1,0.606812639,391.8950215,526.3705483,0.041061558,211.5695968
667,1,0.599352355,391.9074087,526.3914099,0.040305143,212.014722
668,1,0.597027508,391.9090673,526.4265252,0.039539804,212.4632355
669,1,0.596324945,391.9248592,526.4579319,0.038703921,212.9474264
670,1,0.59646908,391.9384994,526.4912468,0.03786769,213.4328949
671,1,0.596487949,391.9239121,526.5202301,0.037013332,213.9303894
672,1,0.598166558,391.9520456,526.5724363,0.036213942,214.4034164
673,1,0.598170065,391.9545717,526.5897765,0.035478697,214.8463527
674,1,0.598159559,391.954593,526.6328157,0.034806633,215.2623158
